[2024-10-21 10:26:42] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-21 10:26:42] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-10-21 10:26:42] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-21 10:26:50] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-21 10:26:50] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-21 10:26:50] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-21 10:26:50] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402\
[2024-10-21 10:26:50] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/
[2024-10-21 10:27:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162c7e1f045-1kaTEx.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/lib/animate.css/animate-config.json
[2024-10-21 10:27:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:27:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:27:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:27:10] [class-ss-page.php:119] Checking Content Identical:c2be3106d54785ca1e0cf07759baed3487deaf19===. Value: FALSE
[2024-10-21 10:27:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animate.css/animate.css
[2024-10-21 10:27:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 573
[2024-10-21 10:27:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:27:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162c7e45aa8-2POgTh.tmp
[2024-10-21 10:27:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animate.css/animate.css?simply_static_page=3
[2024-10-21 10:27:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animate.css/animate.css?simply_static_page=3
[2024-10-21 10:27:10] [class-ss-url-fetcher.php:103] Filesize: 13369 bytes
[2024-10-21 10:27:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-21 10:27:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animate.css/animate.css
[2024-10-21 10:27:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162c7e45aa8-2POgTh.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/lib/animate.css/animate.css
[2024-10-21 10:27:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:27:11] [class-ss-page.php:119] Checking Content Identical:eb934f5b426f03f62beaff2ebbdd82c6f2759ec4===. Value: FALSE
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animate.css/animate.min.css
[2024-10-21 10:27:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 573
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162c7f2694f-ectyph.tmp
[2024-10-21 10:27:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animate.css/animate.min.css?simply_static_page=4
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animate.css/animate.min.css?simply_static_page=4
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:103] Filesize: 8449 bytes
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animate.css/animate.min.css
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162c7f2694f-ectyph.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/lib/animate.css/animate.min.css
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:27:11] [class-ss-page.php:119] Checking Content Identical:96fd188c16f8980195ac1e89dbcb46c6fb924d98===. Value: FALSE
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/animations.min.css
[2024-10-21 10:27:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 573
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162c7f4a94f-IdxAOB.tmp
[2024-10-21 10:27:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?simply_static_page=5
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?simply_static_page=5
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:103] Filesize: 18468 bytes
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/animations.min.css
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162c7f4a94f-IdxAOB.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/lib/animations/animations.min.css
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:27:11] [class-ss-page.php:119] Checking Content Identical:5103ec2fbb389568ebf5cfe4fd721f3df2ff7aec===. Value: FALSE
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/bounce.css
[2024-10-21 10:27:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:45; Total: 573
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162c7f7c8b1-2OpOub.tmp
[2024-10-21 10:27:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/bounce.css?simply_static_page=6
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/bounce.css?simply_static_page=6
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:103] Filesize: 518 bytes
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/bounce.css
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162c7f7c8b1-2OpOub.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/lib/animations/styles/bounce.css
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:27:11] [class-ss-page.php:119] Checking Content Identical:8d866704c52cec605fe0331f3b764221cdef7623===. Value: FALSE
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/bounce.min.css
[2024-10-21 10:27:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:44; Total: 573
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162c7f9ccfb-NgSBwy.tmp
[2024-10-21 10:27:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/bounce.min.css?simply_static_page=7
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/bounce.min.css?simply_static_page=7
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:103] Filesize: 426 bytes
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/bounce.min.css
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162c7f9ccfb-NgSBwy.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/lib/animations/styles/bounce.min.css
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:27:11] [class-ss-page.php:119] Checking Content Identical:98b15a2cdcdc8659ed5abed1e30f2be2264bcff8===. Value: FALSE
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/bounceIn.css
[2024-10-21 10:27:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:43; Total: 573
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162c7fc1228-dQg4X1.tmp
[2024-10-21 10:27:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/bounceIn.css?simply_static_page=8
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/bounceIn.css?simply_static_page=8
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:103] Filesize: 493 bytes
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/bounceIn.css
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162c7fc1228-dQg4X1.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/lib/animations/styles/bounceIn.css
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:27:11] [class-ss-page.php:119] Checking Content Identical:0cc600529da770aee800b9d1e1f21006707806c2===. Value: FALSE
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/bounceIn.min.css
[2024-10-21 10:27:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:42; Total: 573
[2024-10-21 10:27:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162c7fe08bf-Cw649b.tmp
[2024-10-21 10:27:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/bounceIn.min.css?simply_static_page=9
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/bounceIn.min.css?simply_static_page=9
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:103] Filesize: 367 bytes
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/bounceIn.min.css
[2024-10-21 10:27:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162c7fe08bf-Cw649b.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/lib/animations/styles/bounceIn.min.css
[2024-10-21 10:27:12] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:27:12] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:27:12] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:27:12] [class-ss-page.php:119] Checking Content Identical:8a4a966af6668b1246c3f4bb1c333d6bb7768355===. Value: FALSE
[2024-10-21 10:27:12] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInDown.css
[2024-10-21 10:27:12] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 573
[2024-10-21 10:27:12] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:27:12] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162c8010b99-PmIRzn.tmp
[2024-10-21 10:27:12] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInDown.css?simply_static_page=10
[2024-10-21 10:27:12] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInDown.css?simply_static_page=10
[2024-10-21 10:27:12] [class-ss-url-fetcher.php:103] Filesize: 427 bytes
