[2024-10-16 22:43:31] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-16 22:43:31] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-10-16 22:43:31] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-16 22:43:37] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-16 22:43:37] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-16 22:43:37] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-16 22:43:42] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611\
[2024-10-16 22:43:42] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/
[2024-10-16 22:44:44] [class-ss-url-fetcher.php:103] Filesize: 78196 bytes
[2024-10-16 22:44:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/woff2
[2024-10-16 22:44:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2
[2024-10-16 22:44:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/671041dc67810-PBYhv8.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2
[2024-10-16 22:44:44] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:44:44] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:44:44] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:44:44] [class-ss-page.php:119] Checking Content Identical:a9922842a120a7f1eaced667480c5e185a106d69===. Value: FALSE
[2024-10-16 22:44:44] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/hover/hover.css
[2024-10-16 22:44:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 749
[2024-10-16 22:44:44] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:44:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/671041dc8551c-NL9yBb.tmp
[2024-10-16 22:44:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/hover/hover.css?simply_static_page=2772
[2024-10-16 22:44:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/hover/hover.css?simply_static_page=2772
[2024-10-16 22:44:44] [class-ss-url-fetcher.php:103] Filesize: 10523 bytes
[2024-10-16 22:44:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-16 22:44:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/hover/hover.css
[2024-10-16 22:44:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/671041dc8551c-NL9yBb.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/lib/hover/hover.css
[2024-10-16 22:44:44] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:44:44] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:44:44] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:44:44] [class-ss-page.php:119] Checking Content Identical:01059df1254ebf1383375740bde85dfbf3c9421e===. Value: FALSE
[2024-10-16 22:44:44] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/hover/hover.min.css
[2024-10-16 22:44:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:45; Total: 749
[2024-10-16 22:44:44] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:44:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/671041dcd88ab-zzv7xU.tmp
[2024-10-16 22:44:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/hover/hover.min.css?simply_static_page=2773
[2024-10-16 22:44:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/hover/hover.min.css?simply_static_page=2773
[2024-10-16 22:44:44] [class-ss-url-fetcher.php:103] Filesize: 10019 bytes
[2024-10-16 22:44:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-16 22:44:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/hover/hover.min.css
[2024-10-16 22:44:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/671041dcd88ab-zzv7xU.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/lib/hover/hover.min.css
[2024-10-16 22:44:44] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:44:44] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:44:44] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:44:44] [class-ss-page.php:119] Checking Content Identical:e89dfa4ca4c6d31b035dd94fbc512c7509072013===. Value: FALSE
[2024-10-16 22:44:44] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/imagesloaded/imagesloaded.js
[2024-10-16 22:44:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:44; Total: 749
[2024-10-16 22:44:44] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/671041dcf3fd9-wjpfZx.tmp
[2024-10-16 22:44:45] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/imagesloaded/imagesloaded.js?simply_static_page=2774
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/imagesloaded/imagesloaded.js?simply_static_page=2774
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:103] Filesize: 12283 bytes
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/imagesloaded/imagesloaded.js
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/671041dcf3fd9-wjpfZx.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/lib/imagesloaded/imagesloaded.js
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:44:45] [class-ss-page.php:119] Checking Content Identical:eb61466b490fa153b47847e60f3cc9bc91046434===. Value: FALSE
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/imagesloaded/imagesloaded.min.js
[2024-10-16 22:44:45] [class-ss-task.php:58] [PAGES STATUS] Remaining:43; Total: 749
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/671041dd224b9-t3UbVI.tmp
[2024-10-16 22:44:45] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/imagesloaded/imagesloaded.min.js?simply_static_page=2775
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/imagesloaded/imagesloaded.min.js?simply_static_page=2775
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:103] Filesize: 7119 bytes
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/imagesloaded/imagesloaded.min.js
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/671041dd224b9-t3UbVI.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/lib/imagesloaded/imagesloaded.min.js
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:44:45] [class-ss-page.php:119] Checking Content Identical:971f68bc0e6ba6c1a96816e211f550831e40bb00===. Value: FALSE
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/inline-editor/js/inline-editor.js
[2024-10-16 22:44:45] [class-ss-task.php:58] [PAGES STATUS] Remaining:42; Total: 749
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/671041dd385a8-CpXDBr.tmp
[2024-10-16 22:44:45] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/inline-editor/js/inline-editor.js?simply_static_page=2776
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/inline-editor/js/inline-editor.js?simply_static_page=2776
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:103] Filesize: 32250 bytes
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/inline-editor/js/inline-editor.js
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/671041dd385a8-CpXDBr.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/lib/inline-editor/js/inline-editor.js
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:44:45] [class-ss-page.php:119] Checking Content Identical:b267be5f9538991226e1812efea96b957da035ce===. Value: FALSE
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/inline-editor/js/inline-editor.min.js
[2024-10-16 22:44:45] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 749
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/671041dd58581-QWJljX.tmp
[2024-10-16 22:44:45] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/inline-editor/js/inline-editor.min.js?simply_static_page=2777
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/inline-editor/js/inline-editor.min.js?simply_static_page=2777
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:103] Filesize: 17655 bytes
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/inline-editor/js/inline-editor.min.js
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/671041dd58581-QWJljX.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/lib/inline-editor/js/inline-editor.min.js
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:44:45] [class-ss-page.php:119] Checking Content Identical:bcd4902da80b0b0c59bb9ab8edfda4022a546dff===. Value: FALSE
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/jquery-easing/jquery-easing.js
[2024-10-16 22:44:45] [class-ss-task.php:58] [PAGES STATUS] Remaining:40; Total: 749
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/671041dd79053-xuYJDv.tmp
[2024-10-16 22:44:45] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/jquery-easing/jquery-easing.js?simply_static_page=2778
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/jquery-easing/jquery-easing.js?simply_static_page=2778
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:103] Filesize: 4869 bytes
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/jquery-easing/jquery-easing.js
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/671041dd79053-xuYJDv.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/lib/jquery-easing/jquery-easing.js
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:44:45] [class-ss-page.php:119] Checking Content Identical:b0c2868149ede3cef9284faa1266cb42b74c6aa8===. Value: FALSE
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/jquery-easing/jquery-easing.min.js
[2024-10-16 22:44:45] [class-ss-task.php:58] [PAGES STATUS] Remaining:39; Total: 749
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/671041dd957fd-7bxZhi.tmp
[2024-10-16 22:44:45] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/jquery-easing/jquery-easing.min.js?simply_static_page=2779
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/jquery-easing/jquery-easing.min.js?simply_static_page=2779
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:103] Filesize: 3315 bytes
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/jquery-easing/jquery-easing.min.js
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/671041dd957fd-7bxZhi.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/lib/jquery-easing/jquery-easing.min.js
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:44:45] [class-ss-page.php:119] Checking Content Identical:19294713b01052f2585a502c5cfb59731bcd084a===. Value: FALSE
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/jquery-hover-intent/jquery-hover-intent.js
[2024-10-16 22:44:45] [class-ss-task.php:58] [PAGES STATUS] Remaining:38; Total: 749
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/671041ddb0565-kWyC5Z.tmp
[2024-10-16 22:44:45] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/jquery-hover-intent/jquery-hover-intent.js?simply_static_page=2780
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/jquery-hover-intent/jquery-hover-intent.js?simply_static_page=2780
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:103] Filesize: 2063 bytes
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/jquery-hover-intent/jquery-hover-intent.js
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/671041ddb0565-kWyC5Z.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/lib/jquery-hover-intent/jquery-hover-intent.js
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:44:45] [class-ss-page.php:119] Checking Content Identical:4e1e9dc47823bb326e4182c9cec8a24d799f4225===. Value: FALSE
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/jquery-hover-intent/jquery-hover-intent.min.js
[2024-10-16 22:44:45] [class-ss-task.php:58] [PAGES STATUS] Remaining:37; Total: 749
[2024-10-16 22:44:45] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:44:45] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/671041ddcbf85-oHetqs.tmp
[2024-10-16 22:44:45] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/jquery-hover-intent/jquery-hover-intent.min.js?simply_static_page=2781
